latitude,longitude,api
3184379.0657445765,-10907789.918774538,42273018080000
3181955.6776605197,-10909586.837994922,42273018090000
3166985.3504992854,-10912885.011868145,42273018140000
3179633.9447797835,-10908177.533241479,42273018240000
3181842.7621987723,-10909924.247371515,42273018250000
3188684.9718681904,-10906312.597812219,42273018260000
3170864.1258719657,-10911284.348910028,42273018430000
3167587.182154335,-10915297.86183109,42273018700000
3169579.729425281,-10912145.739129787,42273018760000
3179797.395472283,-10909074.65701778,42273018970000
3168175.002106806,-10913881.543949727,42273018990000
3172468.597642889,-10913123.124258952,42273019030000
3170564.7653781776,-10915226.394717999,42273019630000
3189823.1381973275,-10908236.866530072,42273019730000
3185691.8176126443,-10912975.62593365,42273020450000
3182597.054976457,-10911799.424193928,42273020470000
3190281.8456414714,-10907334.733376684,42273020490000
3195038.036977226,-10899904.713963686,42273020560000
3182440.848253437,-10862814.284145765,42273020590000
3176297.6141941175,-10914494.357746543,42273020620000
3183165.561974535,-10863827.291511985,42273020640000
3188432.9234625422,-10907715.223396214,42273020700000
3187738.1823839555,-10911936.681126077,42273020780000
3182617.631736579,-10906680.174770819,42273020810000
3188460.663624436,-10911392.66277457,42273020830000
3184262.1150278817,-10909522.829287717,42273020850000
3182308.8580847722,-10863895.19640137,42273020870000
3166037.662654775,-10915685.25365905,42273020880000
3188183.8921074457,-10911456.782801267,42273020940000
3199867.853502216,-10905150.97892579,42273021100000
3199438.347828292,-10905038.100962127,42273022870000
3178976.1473918897,-10868562.933969822,42273300110000
3201633.753868975,-10904052.478190644,42273300450000
3171254.883775834,-10912450.086617615,42273300460000
3172224.7430786183,-10911904.732432218,42273300490000
3172665.1889183107,-10911848.738728352,42273300890000
3172813.5118596675,-10912567.973958366,42273300900000
3173438.1657035416,-10911881.466658643,42273301010000
3173057.5021625333,-10911991.005037585,42273301030000
3172701.2978229746,-10912932.322651733,42273301060000
3174236.138624081,-10911503.203028928,42273301120000
3173851.5661144913,-10911683.874562485,42273301310000
3195100.8276678612,-10901924.160846166,42273301370000
3187638.9006511974,-10913906.368196175,42273301640000
3187996.619471118,-10911824.80503783,42273302010000
3187342.4403576497,-10912615.9526589,42273302020000
3185414.2231269064,-10908717.87804979,42273302280000
3195603.4146664017,-10900863.397418398,42273302330000
3181919.6700742566,-10864450.124062972,42273302600000
3182120.0340359397,-10910693.131094426,42273302650000
3187312.568758958,-10908453.605578646,42273302750000
3190866.8641257416,-10907173.09747605,42273302930000
3191368.543511804,-10907045.080061639,42273303010000
3180805.8649801062,-10864097.46391614,42273303050000
3186170.969862449,-10906428.258763155,42273303060000
3187742.3243680913,-10904426.956957674,42273303110000
3184107.897194534,-10913192.92157968,42273303130000
3170868.764255406,-10915319.457812304,42273303140000
3186092.0303309686,-10911196.851790264,42273303190000
3181944.00968676,-10867262.1657199,42273303530000
3170944.6083128075,-10908602.885015799,42273303870000
3185758.9581654924,-10904127.396207945,42273303910000
3192850.839015554,-10903203.555753853,42273304000000
3156266.1606747736,-10913352.219771005,42273304110000
3180979.6166846184,-10901779.111549664,42273304270000
3180939.5971455006,-10902169.175045403,42273304370000
3191436.0883262907,-10907404.6420169,42273304400000
3181618.6904681823,-10902446.360577479,42273304520000
3192848.704475826,-10902727.442291731,42273304560000
3188791.290479168,-10910711.276171425,42273305300000
3185926.999222576,-10911591.479385128,42273305410000
3187983.565709137,-10910495.650317758,42273305600000
3188289.2027018587,-10908973.133642178,42273305640000
3184576.453694829,-10913227.207982844,42273305650000
3181427.6176106245,-10902036.259573396,42273305710000
3171864.54827062,-10860847.936660394,42273305730000
3181649.804354803,-10900362.125751356,42273305760000
3176272.657457298,-10915342.83490537,42273305770000
3171098.679584156,-10861104.862045145,42273305880000
3171758.485032169,-10860830.125541868,42273305960000
3188210.5020983615,-10914219.175965304,42273311520000
3170956.893835519,-10870213.690698797,42273311640000
3187586.6870301566,-10913773.007446203,42273311780000
3185357.3746730406,-10904187.508732976,42273311850000
3188116.990800264,-10912369.046028318,42273311940000
3179930.239782886,-10864908.31508708,42273312080000
3188289.453741185,-10910776.843351502,42273312090000
3180284.4975138973,-10868217.064311925,42273312530000
3181438.156031687,-10866953.588091424,42273312540000
3188246.7771214265,-10912111.452726623,42273312560000
3188403.175025082,-10914268.601819215,42273312570000
3171435.1601423416,-10862008.108393442,42273312810000
3191977.086516507,-10877883.047016997,42273312820000
3188691.6246025926,-10907321.37503779,42273312980000
3171835.5876604505,-10869727.892440973,42273313140000
3177064.0211105375,-10906618.61509241,42273313160000
3193244.9811619073,-10906274.74918535,42273313350000
3178399.408740334,-10863115.06940989,42273314030000
3186742.134031745,-10913841.24629406,42273314090000
3188375.6860196083,-10911695.897067493,42273314240000
3187343.695468255,-10914187.338590935,42273314590000
3179116.1336906166,-10865137.633238114,42273314630000
3180621.4522010973,-10865846.849713957,42273314740000
3191589.1325405105,-10877680.445543755,42273314880000
3191922.4709763853,-10877395.356327834,42273314900000
3190371.730988814,-10901945.75682738,42273314940000
3190123.4178654794,-10911208.65165629,42273314960000
3192730.677499408,-10874674.819292337,42273314990000
3192258.328584465,-10877572.354318192,42273315080000
3189429.344873889,-10911793.63558041,42273315100000
3186580.3582625217,-10913837.01615341,42273315120000
3189687.6880942793,-10912239.581460524,42273315260000
3184829.4356353655,-10914132.569401467,42273315340000
3184319.711877329,-10904628.445236009,42273315350000
3184154.200008468,-10911454.667730942,42273315360000
3191924.1031618053,-10908429.894527107,42273315400000
3192783.538392654,-10902258.230638037,42273315410000
3186557.0145143345,-10908225.623261502,42273315420000
3182948.244246137,-10908522.067065483,42273315670000
3192140.432215797,-10907452.509397943,42273315700000
3187505.982230317,-10907808.843087973,42273315950000
3183656.5469961734,-10914459.403426435,42273315960000
3183339.0923828557,-10904437.64362879,42273315990000
3187026.9091712954,-10911484.946632437,42273316410000
3193083.5058267564,-10906682.289841143,42273316450000
3178329.1681800038,-10860636.429627888,42273316710000
3185760.4641255587,-10912329.082331123,42273316740000
3184844.2432535454,-10912298.580790646,42273316780000
3187834.075911072,-10904750.117439445,42273316800000
3184357.6079745637,-10912901.598472273,42273317020000
3187659.1083796457,-10910139.984544674,42273317070000
3179400.250021401,-10904872.234920844,42273317090000
3182999.8129822374,-10912836.921848122,42273317120000
3185359.006082364,-10907497.593791712,42273317140000
3183886.1728615514,-10913386.283535188,42273317160000
3185233.011652476,-10913893.34381575,42273317170000
3183448.38127067,-10914507.82740493,42273317500000
3186931.8998007467,-10907902.796738202,42273317630000
3182409.1052555977,-10865952.937188683,42273317880000
3181950.784638066,-10902069.655420633,42273318050000
3200062.1969760745,-10905473.916768584,42273318170000
3177011.847407429,-10907052.761106502,42273318220000
3160366.2962528793,-10908528.189637478,42273318390000
3177238.729196785,-10907499.82018153,42273318680000
3177852.921496258,-10907240.00049002,42273318760000
3166766.0305804224,-10911688.549981099,42273318790000
3166133.280697781,-10911799.64683291,42273318820000
3170943.103963835,-10908534.534848452,42273318970000
3166129.771767134,-10912211.528948845,42273319220000
3194093.825069569,-10901218.8405525,42273319230000
3163982.7230719486,-10910313.754269801,42273319300000
3166794.3539865594,-10913005.125598712,42273319720000
3177379.9521325394,-10904774.719046911,42273319770000
3168455.2593597043,-10914010.897198029,42273319840000
3166145.5619620257,-10913326.39364914,42273319850000
3162541.226309331,-10911329.989901254,42273319990000
3167427.133996868,-10912443.964045623,42273320890000
3160366.2962528793,-10907165.639070168,42273321030000
3160380.576695559,-10907910.255144086,42273321190000
3166919.804811991,-10912443.184809187,42273321210000
3164283.6958932434,-10911430.066123476,42273321490000
3179781.213391283,-10863071.209530517,42273321660000
3178918.321923696,-10865419.939466765,42273321830000
3180638.0116154766,-10863816.270882398,42273322020000
3163863.8142909645,-10910984.899479793,42273322060000
3194409.643504383,-10901744.491188025,42273322070000
3163253.9998939014,-10910865.787624646,42273322230000
3194927.149316354,-10901340.73539492,42273322350000
3195393.687228314,-10900888.666942809,42273322360000
3183121.144562903,-10863856.902496535,42273322370000
3193742.352146419,-10901924.494804641,42273322440000
3179897.248111724,-10863821.725537445,42273322480000
3176967.0734968395,-10905165.895737559,42273322510000
3163620.737335783,-10911397.894790638,42273322530000
3176999.0548467734,-10904585.253273578,42273322590000
3176521.348959161,-10905480.37329905,42273322610000
3163740.3958210037,-10910601.737792484,42273322620000
3176413.619716944,-10904949.601966947,42273322630000
3176708.7170647723,-10904494.527888583,42273322640000
3176225.2523222575,-10902615.788842466,42273322680000
3181174.196093903,-10899511.756161185,42273322720000
3175873.982819181,-10902358.418179752,42273322730000
3180190.16170787,-10899241.361118048,42273322740000
3177429.1171160587,-10906154.19017682,42273322780000
3181623.8342913804,-10899497.061988402,42273322810000
3175432.807966726,-10902572.040282583,42273322850000
3182128.691028954,-10898663.16768287,42273322880000
3156412.1797082806,-10897939.924951185,42273322960000
3154631.6284282217,-10894327.718794433,42273323010000
3155967.8658303707,-10895786.672040772,42273323020000
3177198.0933791217,-10905634.773432778,42273323130000
3176907.8768401,-10906122.01884398,42273323190000
3177227.692296238,-10906713.904576529,42273323260000
3175027.636732017,-10901750.39112104,42273323270000
3194155.6068739444,-10902052.623538543,42273323320000
3194768.793739487,-10901856.0333178,42273323340000
3175395.8141250066,-10900169.654351775,42273323370000
3180017.423475049,-10859125.935457313,42273323500000
3195385.649833124,-10901432.796613805,42273323560000
3171037.8782677418,-10861336.96318345,42273323580000
3193279.009253739,-10901832.433585754,42273323700000
3194312.699660413,-10900880.54061998,42273323710000
3178240.3645532057,-10858954.837399963,42273323730000
3171991.4240376595,-10861639.529559426,42273323810000
3178325.0290152514,-10859094.54336091,42273323940000
3179295.1325710397,-10858706.14965753,42273323950000
3177947.241371331,-10859526.68562417,42273323960000
3181563.4885835396,-10871011.6288088,42273324040000
3179886.0836476632,-10858970.756087147,42273324110000
3180812.012115083,-10871765.261761472,42273324210000
3181126.8996220366,-10871131.965178348,42273324280000
3179863.252973922,-10871578.467655921,42273324320000
3171381.753964711,-10861720.124870759,42273324360000
3172035.9311282383,-10861042.745769283,42273324380000
3182243.11440241,-10900815.641356848,42273324390000
3183435.4572813665,-10904664.624070516,42273324570000
3192901.6913832007,-10858038.789310226,42273324580000
3166363.9948334256,-10910759.477510938,42273324610000
3184573.1910611643,-10913462.09210842,42273324640000
3183161.1704161777,-10914301.218430018,42273324720000
3162800.6972221294,-10910552.089299591,42273324750000
3157473.8066653875,-10904600.170085346,42273325000000
3161052.0245882873,-10907495.59004088,42273325030000
3167044.0034990166,-10910210.672421327,42273325040000
3183326.9213431957,-10860927.530096311,42273325110000
3182657.7816006076,-10900622.947318284,42273325130000
3162793.0546006607,-10911061.37596997,42273325140000
3170678.090366243,-10909240.523059065,42273325150000
3166063.2275716513,-10911302.716626009,42273325190000
3163110.4148607315,-10909802.018570626,42273325200000
3174598.526791237,-10911542.944087142,42273325210000
3169490.731149003,-10913805.512737516,42273325240000
3194484.2354754526,-10901301.216975687,42273325250000
3185166.626603296,-10860365.032709334,42273325260000
3198000.436754038,-10897350.265608452,42273325270000
3170068.1019595824,-10909466.1676669,42273325300000
3174104.728232311,-10911763.690637384,42273325310000
3157987.930214305,-10904026.318110308,42273325320000
3172864.792096159,-10908714.76110405,42273325340000
3176263.251663631,-10910988.127745027,42273325350000
3160442.584050938,-10907257.588969562,42273325360000
3161392.521187882,-10907185.008661566,42273325370000
3166476.0323036984,-10912459.21481586,42273325390000
3158345.385647443,-10904859.989776859,42273325400000
3181897.7142749885,-10904697.57463979,42273325410000
3157942.466148449,-10905282.892522382,42273325430000
3157193.520266135,-10905057.915831488,42273325440000
3181766.6075135143,-10900993.195944663,42273325460000
3189350.7632986577,-10901837.44296284,42273325470000
3172409.545578479,-10908823.07496859,42273325480000
3160906.2074022377,-10907150.499619419,42273325490000
3163272.4179767054,-10910353.272689033,42273325500000
3161577.1795636783,-10907475.663852029,42273325510000
3192737.457745168,-10906772.681267668,42273325520000
3178171.379078127,-10908028.699082289,42273325560000
3175421.6471023764,-10902291.960443748,42273325570000
3172022.6416721484,-10908870.94234963,42273325580000
3177088.2267655213,-10907310.020449726,42273325590000
3160629.7351998747,-10906909.715560835,42273325600000
3174996.036131088,-10902408.845909081,42273325610000
3169756.4741736483,-10906296.679125037,42273325620000
3177565.575944272,-10905300.035723964,42273325630000
3194164.3969905665,-10899692.872972706,42273325640000
3173703.733613932,-10911900.72493055,42273325650000
3169941.6198460683,-10914378.140198156,42273325660000
3172863.6636781553,-10912060.245760858,42273325670000
3163395.2058191844,-10911311.065587819,42273325680000
3161083.718732214,-10906711.678186713,42273325700000
3171600.269274048,-10911892.04201027,42273325710000
3163201.376934669,-10911496.857817953,42273325720000
3171764.6281526866,-10910708.047906192,42273325730000
3164210.644854948,-10911157.110732052,42273325740000
3182862.5477208328,-10904610.856756462,42273325750000
3181376.5565651446,-10902331.812821452,42273325760000
3172830.9395960234,-10911955.716759004,42273325770000
3170968.803281187,-10910788.086620072,42273325790000
3192943.126784396,-10894489.466014558,42273325800000
3169560.676225152,-10906822.997677507,42273325810000
3192289.2153396797,-10903570.019517545,42273325820000
3160225.3716179556,-10907010.459700003,42273325830000
3194588.2128360006,-10898706.804923259,42273325840000
3192994.105054899,-10864210.898477258,42273325850000
3194647.3597280853,-10895250.668692602,42273325860000
3189408.2558449153,-10911971.858085169,42273325870000
3188140.7137407577,-10909330.469207626,42273325880000
3180189.6599233886,-10907794.816832133,42273325890000
3170236.203362078,-10870001.293110363,42273325900000
3171476.656633618,-10908579.396603243,42273325910000
3167603.350003477,-10861048.645702295,42273325920000
3169528.712033698,-10860905.266198153,42273325930000
3172565.6391612887,-10869958.212467425,42273325940000
3173996.892391333,-10860073.375643454,42273325950000
3170355.292090997,-10862617.693925025,42273325960000
3171184.804791659,-10908872.500822501,42273325970000
3171212.259664556,-10908261.134179065,42273325980000
3184112.0380902747,-10910439.545294398,42273325990000
3180267.81307585,-10909039.257419711,42273326010000
3171638.1305669122,-10908978.922255699,42273326020000
3192620.9384298245,-10894856.4863757,42273326030000
3170440.2844616976,-10908590.528552324,42273326040000
3170449.3102307674,-10908585.185216764,42273326050000
3175987.7274487345,-10903167.710877819,42273326060000
3175614.643540249,-10901877.629299015,42273326070000
3166543.581058708,-10905721.379996615,42273326080000
3170470.2450233013,-10909294.62433159,42273326090000
3166715.524827002,-10913435.041472154,42273326100000
3175121.435765649,-10901995.739278747,42273326110000
3175920.5088998475,-10901428.343834175,42273326120000
3178553.6883651875,-10907768.545432305,42273326130000
3177565.575944272,-10905300.035723964,42273326140000
3163065.5605034865,-10911513.444422081,42273326150000
3174675.2690309463,-10902253.332580443,42273326160000
3182513.6190373595,-10902183.089981752,42273326180000
3192898.3012195216,-10894709.878606327,42273326190000
3167509.6018068455,-10913118.448840339,42273326200000
3166375.900338235,-10913733.934304934,42273326210000
3182246.0000918335,-10901753.61938627,42273326220000
3188460.287060777,-10909664.984277459,42273326230000
3186777.401150009,-10913261.93966397,42273326240000
3188195.06327663,-10911045.123324314,42273326250000
3177937.959865752,-10905566.311945941,42273326260000
3187751.486943476,-10912948.018699933,42273326270000
3189531.652227778,-10913275.631961338,42273326280000
3168671.8484481196,-10913655.899341889,42273326290000
3175257.9972588206,-10902831.192057151,42273326300000
3176179.4776765383,-10902008.429700697,42273326310000
3175424.9075786727,-10901538.884088531,42273326330000
3179000.732696685,-10907463.975305496,42273326340000
3178577.018604491,-10907244.45326965,42273326350000
3185370.42595302,-10910821.482467309,42273326360000
3167944.6338798907,-10913680.278310372,42273326370000
3184339.4128155718,-10903272.462518655,42273326380000
3169276.7615730125,-10913459.865718603,42273326390000
3176157.7818014137,-10904352.26157935,42273326400000
3175206.708165515,-10903154.018580452,42273326410000
3184558.3837334467,-10908888.419509687,42273326420000
3186430.381643167,-10905061.700694175,42273326430000
3186638.5923009547,-10908230.187360624,42273326440000
3185625.8068451677,-10914920.043479336,42273326450000
3180994.29472642,-10906605.368073005,42273326460000
3180486.2177256197,-10907072.242017392,42273326470000
3181178.712476336,-10906220.09131537,42273326480000
3185696.711959676,-10912731.613609832,42273326490000
3181580.3000432546,-10905968.286627198,42273326500000
3186313.0370556633,-10911670.51622359,42273326510000
3179518.414027517,-10907029.050054964,42273326520000
3169338.056562473,-10912701.334708337,42273326530000
3170027.737869429,-10912704.451654078,42273326540000
3170670.3180476655,-10912604.264112365,42273326690000
3171837.9696996952,-10912876.440267354,42273326740000
3170916.5271589044,-10911897.496665318,42273326770000
3171865.4258658118,-10911960.614816597,42273326780000
3175066.2597865993,-10911570.662640348,
3166299.9559247666,-10914399.179581916,
3175655.7763320645,-10911570.88527933,
3173355.788023179,-10912029.855539871,
3170026.9857446435,-10913141.825933404,
3171096.6737632784,-10913206.057279592,
3166329.1556253536,-10915231.738053558,42273809390000
3167474.5090618692,-10913626.956274282,42273809460000
3165928.135063243,-10914249.900144761,42273809630000
3260571.0300984364,-11035760.91295914,42273809830000
3303219.461337736,-11025790.026168788,42273809840000
3304480.9411683744,-11026304.09957727,42273809890000
3304581.2063780306,-11025859.489531042,42273809900000
3304682.8649264,-11025476.550482715,42273810020000
3304995.188108396,-11024619.279084114,
3304865.2952152565,-11025027.932934817,42273810130000
3304539.8089088215,-11026191.332933096,42273810150000
3305124.449245985,-11024203.723424982,
3306859.9103590623,-11010822.230075706,
3306226.7011719183,-11025767.873590121,42273810320000
3306196.8204146586,-11026300.759992547,
3305250.040106606,-11027854.891403511,
3306086.287515139,-11027213.913775524,
3305757.4796915012,-11026782.996026665,
3306531.210149703,-11026226.398572696,
3306108.444666992,-11027868.361061897,
3306512.977400568,-11026761.956642903,
3306756.969094112,-11011706.440791076,
3303071.3575993627,-11014045.485931626,
3302911.9896788266,-11013744.032750556,42273813490000
3303053.2561436174,-11014692.029534154,42273813500000
3303090.218582764,-11013372.336970799,42273813510000
3303001.35700049,-11014346.939112693,42273813540000
3303044.2687166347,-11014941.273874039,42273813560000
3302360.862173729,-11025430.352894034,42273813570000
3302366.0518309185,-11026149.142846087,42273813580000
3302379.342425566,-11025854.702792939,42273813590000
3303086.0413156943,-11015315.084724123,42273813600000
3302673.6375418366,-11015306.179164859,42273813610000
3303368.0730593493,-11016689.323837964,42273813650000
3302970.0910283783,-11015786.411448142,42273813660000
3309470.1728578485,-11024520.53869578,
3310001.709178343,-11024292.667698126,
3302984.5214679795,-11016937.232343962,
3304214.710295985,-11023219.547806881,
3322537.5049692173,-11006517.616686221,
3303108.066920367,-11013428.664633138,
3320857.5518558784,-11007130.319163546,42273814070000
3303137.4344495907,-11013003.980775764,
3303145.1560951187,-11012531.429537345,
3303145.9156014766,-11012514.175016273,42273814300000
3303082.6235526972,-11012063.33107856,
3301172.483598594,-11011945.109779337,
3301185.7730096704,-11011523.654187193,
3301200.454660081,-11010943.234362198,42273814470000
3301196.0248500747,-11010926.536438579,42283317990000
3301195.265454218,-11010565.416010445,42283322240000
3303137.687618226,-11012989.954519922,42283322250000
3304206.6082506515,-11022884.3648201,42283322330000
3304242.8143037213,-11021691.131198287,42283322350000
3319658.7831349564,-11010780.151308184,42283322410000
3318490.283760948,-11009457.007840617,42283322580000
3303215.030860271,-11017227.55357595,42283322620000
3320863.5092120073,-11007451.92117245,42283322750000
3303224.271572077,-11017215.976348909,42283323400000
3303224.271572077,-11017597.802202327,42283323510000
3303224.271572077,-11017580.547681255,42283323540000
3306831.167761384,-11011389.514200788,42283323560000
3306848.514608105,-11011389.514200788,42283323610000
3306840.6642075363,-11011096.632620512,42283323620000
3314844.386823809,-11020046.83099978,42283323630000
3318875.92793587,-11005019.812937597,42283323640000
3325793.183166544,-11002267.438527731,42283323650000
3320854.1295461114,-11008956.29277103,42283323840000
3307701.8299542265,-11024753.753028993,42283324040000
3318875.5477356627,-11005002.558416525,42283324060000
3322686.7119750627,-11007083.008379959,42283324270000
3320994.951980731,-11002146.54556073,42283324300000
3325972.6052051447,-11002295.824997885,42283324360000
3312485.0248664794,-11007628.139926374,42283324370000
3307681.1896917955,-11008869.5748877,42283324650000
3307808.324084045,-11019284.62644632,42283324680000
3314840.2058848343,-11019916.809834534,42283324720000
3312195.7073886376,-11019679.365360672,42283325000000
3312178.860285367,-11010046.88982233,42283325070000
3323592.1313376282,-11000522.505509548,42283325530000
3314844.2601286694,-11019805.37902425,42283325540000
3307892.532289692,-11018982.616667796,42283325680000
3326363.7916681045,-11003249.276436528,42283325690000
3307775.907231856,-11009039.22579167,42283325960000
3307785.151091861,-11019483.777015349,42283326110000
3310955.9186345544,-11026014.7802207,42283326260000
3318836.133706457,-11001183.63196537,42283326350000
3312194.314018387,-11019173.195636036,42283326410000
3314835.518166934,-11019427.78331148,42283327760000
3314835.518166934,-11019415.649486983,42283327800000
3323221.6904991036,-10998936.759363199,42283327830000
3310132.5384886786,-11024106.207551049,42283327840000
3310375.962934831,-11026541.09877317,42283327850000
3310132.5384886786,-11023910.507886233,42283327910000
3310372.1633516834,-11026730.5645465,42283327920000
3312196.340738797,-11019823.746740231,42283327930000
3323570.579056051,-11000486.883272495,42283327940000
3307794.901471657,-11017840.92397022,42283328000000
3312269.936231862,-11007970.558680054,42283329100000
3310813.555482587,-11026769.415048786,42283329330000
3312325.1647853944,-11018259.819214078,42283330080000
3323186.447177425,-11000435.231028765,42283330460000
3323185.0526594208,-11000423.208523761,42283331090000
3311528.299665987,-11016009.718346672,42283331310000
3310284.1399776107,-11028633.125963647,42283331390000
3303302.6280009537,-11017160.650561985,42283331410000
3303290.3491764865,-11017159.314728094,42283331430000
3307729.814655356,-11017501.06556483,42283331530000
3307729.814655356,-11017488.709101351,42283331560000
3307691.0666232198,-11017964.933882965,42283331680000
3307691.0666232198,-11017976.95638797,42283331750000
3307794.901471657,-11017657.358129902,42283331770000
3322923.392953569,-10999019.91502282,42283331940000
3307790.7227365905,-11018846.472930556,42283331980000
3307730.9543050597,-11008694.580648175,42283332170000
3307743.2372024595,-11008694.580648175,42283332340000
3307726.648962248,-11008424.074285546,42283332350000
3307726.648962248,-11008411.940461049,42283332360000
3307724.622919052,-11007487.43209001,42283332400000
3307703.729366477,-11007395.259551633,42283332430000
3307668.9068513475,-11019216.053639991,42283334030000
3307671.059513291,-11019227.51954754,42283334790000
3312336.438531935,-11018097.738035481,42283335080000
3312325.1647853944,-11018093.730533812,42283335340000
3320830.42690628,-11006028.478843674,42283335420000
3323786.103440132,-11005194.807177123,42283335670000
3301203.365678884,-11013777.317278303,42283335710000
3301200.9609241737,-11014129.866105646,42283336240000
3302213.147652111,-11008032.229677953,42283336290000
3302225.4254894643,-11008032.229677953,42283336310000
3323507.950859133,-10999855.590440204,42283336430000
3317542.1255165273,-11007069.09344361,42283337060000
3317542.1255165273,-11007056.959619114,42283337310000
3303328.3249586835,-11018559.26864431,42283337360000
3303328.451544805,-11018547.134819813,42283337510000
3320830.42690628,-11006016.456338668,42283337520000
3320825.610332213,-11005496.03771921,42283337540000
3320825.230076442,-11005483.681255732,42283337560000
3323507.950859133,-10999845.237727564,42283337590000
3323741.7304879106,-11003813.22097689,42283337760000
3322923.0126379696,-10999096.280193504,42283337770000
3303787.080912673,-11024107.432065448,42283337830000
3304061.0254587717,-11022914.977680068,42283337860000
3323860.0164285395,-11003886.914479792,42283337870000
3323857.227251725,-11003624.979717957,42283338020000
3317552.643342001,-11007553.333228562,42283338330000
3302240.234854641,-11006938.51568091,42283338540000
3302240.234854641,-11006926.381856414,42283338620000
3312354.045862972,-11018012.02202757,42283338630000
3312181.647022789,-11018953.5622807,42283338740000
3317552.643342001,-11007541.310723554,42283338750000
3312053.9643774726,-11016313.731876029,42283338820000
3313489.5776934964,-11014586.943934843,42283338830000
3310324.795305721,-11027294.843045332,42283339180000
3320819.7797448793,-11010541.259680944,42283339190000
3310336.8272801084,-11027292.282697042,42283339200000
3320824.3428130127,-11010556.733090164,42283339210000
3309271.976133929,-11002386.995660845,42283339330000
3309271.5962069253,-11002374.97315584,42283339800000
3323840.3654224914,-11003378.18440687,42283340120000
3323840.3654224914,-11003390.318231363,42283340380000
3323839.985080727,-11003405.680321094,42283340390000
3318844.2446225677,-11003251.057548381,42283340440000
3311485.4874021695,-10999865.275235906,42283340450000
3311486.5007086056,-10999853.252730899,42283340480000
3306612.3715079515,-11015989.235560367,42283340490000
3318762.8822186426,-11001035.131764652,42283340530000
3312189.1205487414,-11009942.360820476,42283340540000
3312228.5149664655,-11008141.43409842,42283340570000
3312944.3482269845,-11024075.372052098,42283340580000
3310219.80095703,-11024194.372587755,42283340640000
3310359.118124423,-11028602.958381642,42283340650000
3312730.5189513485,-11021609.311372556,42283340980000
3319896.677811887,-11011068.023511376,42283340990000
3310221.194121519,-11024182.23876326,42283341170000
3312730.3922762508,-11021597.177548058,42283341180000
3312729.3788755164,-11021378.880026612,42283341330000
3312730.2656011544,-11021366.746202117,42283341360000
3324153.1368099377,-11000736.795529325,42283341420000
3324165.1812541666,-11000736.350251364,42283341490000
3304883.905523205,-11006306.220973205,42283341500000
3302284.536472106,-11006232.193511827,42283341510000
3302284.9162008907,-11006219.837048348,42283341520000
3313701.7722193636,-11014275.249360621,42283341530000
3303332.8820597795,-11015274.564429471,42283341550000
3303332.8820597795,-11015262.541924467,42283341930000
3315969.8671725583,-11002734.980389066,42283341940000
3315969.613760928,-11002747.00289407,42283341990000
3315188.2418603646,-11008453.796589587,42283342000000
3315188.2418603646,-11008441.774084581,42283342080000
3313701.7722193636,-11014262.892897144,42283342110000
3302352.7612494514,-11009986.999936284,42283342140000
3307686.761293241,-11009042.454056902,42283342150000
3307761.8515117574,-11009215.333226105,42283342160000
3299901.697065762,-11008231.268927492,42283342170000
3302544.2734730775,-11008304.628471926,42283342190000
3312283.363336265,-11005406.648168102,42283342220000
3312283.363336265,-11005394.291704625,42283342370000
3302210.3629895328,-10999567.384278541,42283342430000
3302165.6818918604,-11001901.754000477,42283342450000
3313020.861429248,-11012840.229804805,42283342460000
3312190.1339085144,-11011172.21855476,42283342470000
3302166.0616172776,-11001889.731495472,42283342540000
3302385.544707578,-10999525.639469493,42283342550000
3302210.109838417,-10999579.518103039,42283342560000
3326314.4647679594,-10998629.072290646,42283342880000
3321011.810211625,-11009120.155061476,42283342980000
3321012.443980118,-11009105.126930218,42283342990000
3312242.1953701978,-11007740.349973094,42283343010000
3312241.94202926,-11007752.48379759,42283343020000
3326313.0699225403,-10998616.715827169,42283343030000
3311665.983822569,-11004460.989093814,42283343050000
3312308.570861153,-11023322.295696883,42283343060000
3316215.9321364868,-11001835.741542436,42283343700000
3316204.0215755166,-11001835.741542436,42283343710000
3321910.0171477664,-11011141.828333775,42283343720000
3321923.327188935,-11011140.381180393,42283343850000
3312308.570861153,-11023310.273191877,42283343860000
3321007.1203257036,-11010748.981850764,42283343870000
3306618.449133364,-11015615.09075181,42283343880000
3306620.2217746307,-11015603.068246804,42283343900000
3321882.383009479,-11011145.056599006,42283344110000
3321896.0733093624,-11011143.275487153,42283344150000
3309149.260273375,-11001735.220042251,42283344160000
3327703.0424429765,-10998930.970749676,42283344410000
3327703.0424429765,-10998942.993254684,42283344420000
3307992.8230545726,-11022332.77674322,42283344430000
3314998.955789254,-11005247.016018305,42283344440000
3321013.9650246273,-11008206.444681045,42283344450000
3314999.3358790795,-11005235.104832793,42283344710000
3302235.171821969,-11020540.087663485,42283344730000
3311377.8240310065,-10999659.668136409,42283344740000
3311374.2774876496,-10999648.202228857,42283344790000
3302305.6747240536,-11004195.937386235,42283344800000
3304274.336436619,-11020534.521688946,42283344810000
3302064.422165226,-11006243.993377851,42283344820000
3302110.87496983,-11004244.806642694,42283345000000
3302063.4095718265,-11006256.015882855,42283345490000
3302110.87496983,-11004232.672818197,42283345550000
3308192.393782438,-11002844.630087497,42283345560000
3297194.2261061617,-11010947.241863865,42283345850000
3297194.2261061617,-11010934.885400388,42283345860000
